display_role_id,display_role_name,job_family_id,market_frequency,is_active,mapping_source,review_status,created_at,updated_at,saramin_category,saramin_job_code,saramin_max_count,is_searchable
DR_00396,운전기사,JF_OPS_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00397,지게차기사,JF_OPS_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00398,택배기사,JF_OPS_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00399,통관담당,JF_OPS_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00400,수출입담당,JF_OPS_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00401,무역사무원,JF_OPS_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00402,포워더,JF_OPS_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00403,관세사(무역),JF_OPS_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00404,수출입물류담당,JF_OPS_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00405,상품기획자,JF_PMD_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00406,카테고리매니저,JF_PMD_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00407,MD담당(기획),JF_PMD_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00408,품목기획자,JF_PMD_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00409,MD(머천다이저),JF_PMD_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00410,바이어(패션/유통),JF_PMD_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00411,소싱담당,JF_PMD_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00412,구매MD,JF_PMD_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00413,VMD(비주얼머천다이저),JF_PMD_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00414,매장기획담당,JF_PMD_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00415,디스플레이기획,JF_PMD_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00416,온라인MD,JF_PMD_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00417,이커머스MD,JF_PMD_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00418,셀러매니저,JF_PMD_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00419,마켓플레이스MD,JF_PMD_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00420,생산관리자,JF_MFG_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00421,공정엔지니어,JF_MFG_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00422,제조기술담당,JF_MFG_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00423,생산기술엔지니어,JF_MFG_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00424,공장관리자,JF_MFG_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00425,품질관리자,JF_MFG_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00426,QC엔지니어,JF_MFG_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00427,품질보증담당,JF_MFG_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00428,검사담당,JF_MFG_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00429,QA(생산),JF_MFG_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00430,6시그마담당,JF_MFG_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00431,안전관리자,JF_MFG_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00432,EHS담당,JF_MFG_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00433,환경관리자,JF_MFG_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00434,보건관리자,JF_MFG_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00435,산업안전담당,JF_MFG_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00436,설비엔지니어,JF_MFG_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00437,유지보수담당,JF_MFG_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00438,기계정비기사,JF_MFG_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00439,PM엔지니어,JF_MFG_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00440,설비보전담당,JF_MFG_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00441,전기엔지니어,JF_MFG_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00442,전자설계엔지니어,JF_MFG_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00443,반도체엔지니어,JF_MFG_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00444,PCB설계엔지니어,JF_MFG_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00445,회로설계담당,JF_MFG_05,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00446,기계엔지니어,JF_MFG_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00447,자동화엔지니어,JF_MFG_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00448,로봇엔지니어,JF_MFG_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00449,CAD설계엔지니어,JF_MFG_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00450,메카트로닉스,JF_MFG_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00451,화학엔지니어,JF_MFG_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00452,소재엔지니어,JF_MFG_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00453,환경엔지니어,JF_MFG_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00454,공정개발엔지니어,JF_MFG_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00455,고분자엔지니어,JF_MFG_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00456,통신엔지니어,JF_MFG_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00457,RF엔지니어,JF_MFG_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00458,하드웨어엔지니어,JF_MFG_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00459,필드엔지니어,JF_MFG_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00460,안테나엔지니어,JF_MFG_08,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00461,건축가,JF_CON_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00462,건축기사,JF_CON_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00463,건축설계담당,JF_CON_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00464,감리원,JF_CON_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00465,건축구조기사,JF_CON_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00466,토목기사,JF_CON_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00467,시공기사,JF_CON_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00468,현장관리자,JF_CON_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00469,공무(현장),JF_CON_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00470,토목설계기사,JF_CON_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00471,전기기사,JF_CON_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00472,소방설비담당,JF_CON_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00473,설비공사담당,JF_CON_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00474,배관기사,JF_CON_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00475,전기설계담당,JF_CON_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00476,건설안전관리자,JF_CON_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00477,환경기사,JF_CON_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00478,비파괴검사기사,JF_CON_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00479,건설안전기사,JF_CON_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00480,실내건축기사,JF_CON_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00481,인테리어기획자,JF_CON_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00482,공간기획자,JF_CON_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00483,인테리어설계담당,JF_CON_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00484,도시설계담당,JF_CON_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00485,조경기사,JF_CON_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00486,조경설계담당,JF_CON_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00487,공인중개사,JF_CON_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00488,감정평가사,JF_CON_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00489,호텔리어,JF_SVC_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00490,승무원(항공),JF_SVC_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00491,여행에이전트,JF_SVC_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00492,여행가이드,JF_SVC_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00493,객실담당,JF_SVC_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00494,프론트담당,JF_SVC_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00495,셰프(Chef),JF_SVC_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00496,조리사,JF_SVC_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00497,바리스타,JF_SVC_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00498,제과제빵사,JF_SVC_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00499,홀서버,JF_SVC_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00500,F&B매니저,JF_SVC_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00501,헤어디자이너,JF_SVC_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00502,피부관리사,JF_SVC_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00503,네일아티스트,JF_SVC_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00504,뷰티테라피스트,JF_SVC_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00505,메이크업아티스트,JF_SVC_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00506,경호원,JF_SVC_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00507,경비원,JF_SVC_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00508,시설보안요원,JF_SVC_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00509,청원경찰,JF_SVC_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00510,스포츠강사,JF_SVC_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00511,퍼스널트레이너(PT),JF_SVC_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00512,스포츠에이전트,JF_SVC_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00513,체육지도자,JF_SVC_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00514,전기공,JF_SVC_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00515,배관공,JF_SVC_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00516,용접공,JF_SVC_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00517,냉동설비기사,JF_SVC_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00518,도장공,JF_SVC_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00519,기계수리기사,JF_SVC_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00520,환경미화원,JF_SVC_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00521,장례지도사,JF_SVC_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00522,주차관리원,JF_SVC_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00523,사회서비스현장직,JF_SVC_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00524,PD,JF_MED_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00525,방송연출담당,JF_MED_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00526,영화감독,JF_MED_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00527,크리에이티브디렉터,JF_MED_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00528,방송작가PD,JF_MED_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00529,영상편집자,JF_MED_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00530,촬영감독,JF_MED_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00531,포토그래퍼,JF_MED_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00532,VFX아티스트,JF_MED_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00533,컴포지터,JF_MED_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00534,카피라이터,JF_MED_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00535,작가,JF_MED_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00536,콘텐츠에디터,JF_MED_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00537,기자,JF_MED_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00538,아나운서,JF_MED_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00539,기획작가,JF_MED_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00540,유튜버,JF_MED_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00541,크리에이터,JF_MED_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00542,인플루언서,JF_MED_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00543,스트리머,JF_MED_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00544,콘텐츠크리에이터,JF_MED_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00545,사운드엔지니어,JF_MED_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00546,작곡가,JF_MED_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00547,음반기획자,JF_MED_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00548,공연기획자,JF_MED_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00549,음악PD,JF_MED_05,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00550,통번역사,JF_MED_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00551,번역가,JF_MED_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00552,현지화담당,JF_MED_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00553,동시통역사,JF_MED_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00554,언어전문가,JF_MED_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00555,큐레이터,JF_MED_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00556,전시기획자,JF_MED_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00557,사서,JF_MED_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00558,아카이비스트,JF_MED_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00559,문화기획자,JF_MED_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00560,스포츠에이전트,JF_MED_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00561,스포츠행정담당,JF_MED_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00562,경기운영담당,JF_MED_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00563,리그운영담당,JF_MED_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00564,은행원,JF_BNK_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00565,텔러(Teller),JF_BNK_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00566,금융사무원,JF_BNK_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00567,창구직원,JF_BNK_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00568,출납담당,JF_BNK_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00569,금융영업담당,JF_BNK_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00570,PB(프라이빗뱅커),JF_BNK_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00571,WM(Wealth Manager),JF_BNK_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00572,자산관리사,JF_BNK_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00573,재무설계사(CFP),JF_BNK_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00574,대출상담사,JF_BNK_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00575,여신심사담당,JF_BNK_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00576,신용심사담당,JF_BNK_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00577,담보심사담당,JF_BNK_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00578,모기지담당,JF_BNK_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00579,보험상담사,JF_BNK_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00580,보험사무원,JF_BNK_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00581,언더라이터(보험),JF_BNK_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00582,계약심사담당,JF_BNK_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00583,보험상품개발자,JF_BNK_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00584,보험기획담당,JF_BNK_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00585,계리사(보조),JF_BNK_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00586,상품전략담당,JF_BNK_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00587,보험설계사,JF_BNK_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00588,GA보험설계사,JF_BNK_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00589,재무설계사(FP),JF_BNK_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00590,보험컨설턴트,JF_BNK_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00591,손해사정사,JF_BNK_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00592,클레임담당,JF_BNK_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00593,보상담당,JF_BNK_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00594,배상담당,JF_BNK_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
